start;end;sleep_quality;regularity;mood;heart_rate_bpm;steps;alarm_mode;air_pressure_pa;city;movements_per_hour;time_in_bed_seconds;time_asleep_seconds;time_before_sleep_seconds;window_start;window_stop;did_snore;snore_time;weather_temperature_c;weather_type;notes
2017-09-22T07:29:24Z;2017-09-22T08:53:36Z;18%;36%;Bom;0;0;Normal;NA;Rio de Janeiro;0.0;5052.5;0.0;0.0;2017-09-22T08:45:00Z;2017-09-22T09:00:00Z;TRUE;0.0;22.9;Sunny;NA
2017-09-25T01:56:52Z;2017-09-25T09:40:23Z;90%;-67%;Bom;100;5117;Normal;NA;Rio de Janeiro;42.9;27810.8;0.0;0.0;2017-09-25T09:25:00Z;2017-09-25T09:40:00Z;TRUE;0.0;22.0;Partly cloudy;NA
2017-09-26T01:57:16Z;2017-09-26T07:18:29Z;63%;10%;Bom;50;4918;Normal;NA;Rio de Janeiro;34.1;19273.2;0.0;0.0;2017-09-26T07:05:00Z;2017-09-26T07:20:00Z;TRUE;0.0;20.1;Partly cloudy;NA
2017-09-27T01:24:00Z;2017-09-27T06:59:57Z;68%;87%;Bom;53;3819;Normal;NA;Rio de Janeiro;22.1;20156.9;0.0;0.0;2017-09-27T06:45:00Z;2017-09-27T07:00:00Z;TRUE;0.0;20.6;Sunny;NA
2017-09-28T01:42:20Z;2017-09-28T07:30:13Z;68%;89%;Bom;45;7771;Normal;NA;Rio de Janeiro;38.2;20873.1;0.0;0.0;2017-09-28T07:15:00Z;2017-09-28T07:30:00Z;TRUE;285.0;23.3;Sunny;NA
2017-09-29T02:50:33Z;2017-09-29T07:31:59Z;45%;92%;Bom;0;6045;Normal;NA;Rio de Janeiro;125.9;16885.8;0.0;0.0;2017-09-29T08:45:00Z;2017-09-29T09:00:00Z;TRUE;0.0;0.0;No weather;NA
2017-09-29T07:32:13Z;2017-09-29T08:59:42Z;18%;37%;Bom;0;0;Normal;NA;Rio de Janeiro;0.0;5249.2;0.0;0.0;2017-09-29T08:45:00Z;2017-09-29T09:00:00Z;TRUE;0.0;22.2;Partly cloudy;NA
2017-10-02T00:29:41Z;2017-10-02T06:30:11Z;69%;-68%;Bom;85;1246;Normal;NA;Rio de Janeiro;45.4;21629.6;0.0;0.0;2017-10-02T06:15:00Z;2017-10-02T06:30:00Z;TRUE;0.0;22.5;Partly cloudy;NA
2017-10-03T01:37:01Z;2017-10-03T07:35:39Z;67%;10%;Bom;0;6822;Normal;NA;Rio de Janeiro;53.9;21517.6;0.0;0.0;2017-10-03T07:20:00Z;2017-10-03T07:35:00Z;TRUE;0.0;22.4;Rainy showers;NA
2017-10-04T03:23:06Z;2017-10-04T08:34:47Z;62%;79%;Bom;0;3690;Normal;NA;Rio de Janeiro;24.6;18700.8;0.0;0.0;2017-10-04T08:20:00Z;2017-10-04T08:35:00Z;TRUE;0.0;20.9;Rain;NA
2017-10-05T01:20:51Z;2017-10-05T07:24:43Z;68%;77%;Bom;0;4088;Normal;NA;Rio de Janeiro;56.1;21832.8;0.0;0.0;2017-10-05T07:10:00Z;2017-10-05T07:25:00Z;TRUE;0.0;20.0;Sunny;NA
2017-10-06T01:38:23Z;2017-10-06T09:09:50Z;77%;78%;Bom;0;6038;Normal;NA;Rio de Janeiro;95.2;27086.9;0.0;0.0;2017-10-06T08:55:00Z;2017-10-06T09:10:00Z;TRUE;63.0;24.0;Sunny;NA
2017-10-09T01:16:32Z;2017-10-09T07:34:49Z;74%;84%;Bom;54;2783;Normal;NA;Rio de Janeiro;30.2;22696.6;0.0;0.0;2017-10-09T07:20:00Z;2017-10-09T07:35:00Z;TRUE;0.0;21.8;Partly cloudy;NA
2017-10-10T01:15:42Z;2017-10-10T07:10:15Z;67%;96%;Bom;88;7541;Normal;NA;Rio de Janeiro;46.9;21273.4;0.0;0.0;2017-10-10T06:55:00Z;2017-10-10T07:10:00Z;TRUE;0.0;22.3;Sunny;NA
2017-10-11T00:46:30Z;2017-10-11T07:00:49Z;71%;96%;Bom;0;8897;Normal;NA;Rio de Janeiro;46.8;22459.4;0.0;0.0;2017-10-11T07:40:00Z;2017-10-11T07:55:00Z;TRUE;0.0;0.0;No weather;NA
2017-10-13T01:02:47Z;2017-10-13T08:56:37Z;76%;88%;Bom;59;3968;Normal;NA;Rio de Janeiro;118.0;28430.8;0.0;0.0;2017-10-13T08:45:00Z;2017-10-13T09:00:00Z;TRUE;0.0;24.3;Sunny;NA
2017-10-14T10:36:34Z;2017-10-14T10:53:54Z;4%;-37%;Bom;0;0;Normal;NA;Rio de Janeiro;0.0;1039.9;0.0;0.0;2017-10-14T11:15:00Z;2017-10-14T11:30:00Z;TRUE;0.0;24.2;Fair;NA
2017-10-16T01:00:57Z;2017-10-16T06:34:51Z;61%;-42%;Bom;0;3522;Normal;NA;Rio de Janeiro;66.4;20034.8;0.0;0.0;2017-10-16T06:20:00Z;2017-10-16T06:35:00Z;TRUE;0.0;20.5;Rainy showers;NA
2017-10-17T01:59:09Z;2017-10-17T07:05:38Z;58%;16%;Bom;48;3990;Normal;NA;Rio de Janeiro;42.9;18389.5;0.0;0.0;2017-10-17T06:50:00Z;2017-10-17T07:05:00Z;TRUE;0.0;20.7;Partly cloudy;NA
2017-10-18T00:27:19Z;2017-10-18T07:08:34Z;78%;39%;Bom;91;5565;Normal;NA;Rio de Janeiro;32.6;24074.1;0.0;0.0;2017-10-18T06:55:00Z;2017-10-18T07:10:00Z;TRUE;96.0;0.0;No weather;NA
2017-10-19T00:40:58Z;2017-10-19T07:25:26Z;76%;87%;Bom;46;5792;Normal;NA;Rio de Janeiro;46.1;24268.5;0.0;0.0;2017-10-19T07:10:00Z;2017-10-19T07:25:00Z;TRUE;196.0;21.5;Sunny;NA
2017-10-20T00:56:13Z;2017-10-20T08:58:44Z;81%;89%;Bom;53;7138;Normal;NA;Rio de Janeiro;96.7;28951.3;0.0;0.0;2017-10-20T08:45:00Z;2017-10-20T09:00:00Z;TRUE;0.0;24.7;Sunny;NA
2017-10-21T01:51:05Z;2017-10-21T12:13:59Z;88%;82%;Bom;0;5367;No alarm;NA;Rio de Janeiro;109.8;37373.7;0.0;0.0;NA;NA;TRUE;0.0;0.0;No weather;NA
2017-10-24T02:14:28Z;2017-10-24T07:30:28Z;62%;57%;Bom;0;3009;Normal;NA;Rio de Janeiro;27.2;18960.4;0.0;0.0;2017-10-24T07:15:00Z;2017-10-24T07:30:00Z;TRUE;0.0;20.1;Rain;NA
2017-10-25T01:35:27Z;2017-10-25T07:34:56Z;71%;94%;Bom;0;3176;Normal;NA;Rio de Janeiro;27.8;21568.6;0.0;0.0;2017-10-25T07:20:00Z;2017-10-25T07:35:00Z;TRUE;607.0;20.9;Fair;NA
2017-10-25T23:38:53Z;2017-10-26T07:24:54Z;97%;88%;Bom;0;3202;Normal;NA;Rio de Janeiro;0.0;27960.6;0.0;0.0;2017-10-26T07:10:00Z;2017-10-26T07:25:00Z;TRUE;0.0;20.9;Cloudy;NA
2017-10-27T03:10:24Z;2017-10-27T09:34:02Z;66%;76%;Bom;0;6168;Normal;NA;Rio de Janeiro;86.9;23018.7;0.0;0.0;2017-10-27T09:30:00Z;2017-10-27T09:45:00Z;TRUE;0.0;25.1;Partly cloudy;NA
2017-10-30T03:12:56Z;2017-10-30T08:05:06Z;54%;87%;NA;0;1716;Normal;NA;Rio de Janeiro;55.8;17530.2;0.0;0.0;2017-10-30T07:50:00Z;2017-10-30T08:05:00Z;TRUE;0.0;22.6;Partly cloudy;NA
2017-10-31T02:20:08Z;2017-10-31T07:05:47Z;56%;84%;Bom;47;7353;Normal;NA;Rio de Janeiro;28.1;17139.7;0.0;0.0;2017-10-31T06:50:00Z;2017-10-31T07:05:00Z;TRUE;0.0;22.2;Partly cloudy;NA
2017-11-01T04:09:14Z;2017-11-01T10:26:32Z;64%;71%;Ok;0;5333;Normal;NA;Rio de Janeiro;91.5;22638.3;0.0;0.0;2017-11-01T10:15:00Z;2017-11-01T10:30:00Z;TRUE;0.0;22.6;Cloudy;NA
2017-11-03T02:39:16Z;2017-11-03T09:25:22Z;66%;68%;Bom;0;342;Normal;NA;Rio de Janeiro;109.8;24366.5;0.0;0.0;2017-11-03T09:10:00Z;2017-11-03T09:25:00Z;TRUE;0.0;22.3;Sunny;NA
2017-11-06T01:20:56Z;2017-11-06T07:19:48Z;65%;72%;Bom;52;2809;Normal;NA;Rio de Janeiro;62.7;21532.1;0.0;0.0;2017-11-06T07:05:00Z;2017-11-06T07:20:00Z;TRUE;0.0;21.5;Cloudy;NA
2017-11-07T00:54:16Z;2017-11-07T06:20:29Z;63%;88%;Bom;0;4517;Normal;NA;Rio de Janeiro;35.6;19572.8;0.0;0.0;2017-11-07T06:05:00Z;2017-11-07T06:20:00Z;TRUE;0.0;20.5;Partly cloudy;NA
2017-11-08T00:43:13Z;2017-11-08T06:58:14Z;66%;91%;Bom;0;5117;Normal;NA;Rio de Janeiro;77.6;22501.5;0.0;0.0;2017-11-08T06:50:00Z;2017-11-08T07:05:00Z;TRUE;0.0;20.5;Cloudy;NA
2017-11-09T01:21:50Z;2017-11-09T07:25:32Z;71%;91%;Bom;46;4264;Normal;NA;Rio de Janeiro;28.2;21821.5;0.0;0.0;2017-11-09T07:10:00Z;2017-11-09T07:25:00Z;TRUE;0.0;20.9;Partly cloudy;NA
2017-11-10T02:07:11Z;2017-11-10T08:59:58Z;66%;88%;Bom;49;5623;Normal;NA;Rio de Janeiro;113.9;24767.1;0.0;0.0;2017-11-10T08:45:00Z;2017-11-10T09:00:00Z;TRUE;0.0;24.0;Partly cloudy;NA
2017-11-13T00:50:30Z;2017-11-13T06:36:47Z;68%;69%;Bom;53;7545;Normal;NA;Rio de Janeiro;27.7;20776.6;0.0;0.0;2017-11-13T06:25:00Z;2017-11-13T06:40:00Z;TRUE;0.0;21.0;Sunny;NA
2017-11-14T01:31:24Z;2017-11-14T07:30:42Z;69%;87%;Bom;42;4573;Normal;NA;Rio de Janeiro;33.6;21557.4;0.0;0.0;2017-11-14T07:15:00Z;2017-11-14T07:30:00Z;TRUE;0.0;20.5;Sunny;NA
2017-11-16T00:32:00Z;2017-11-16T07:30:41Z;80%;89%;NA;0;4838;Normal;NA;Rio de Janeiro;37.2;25121.3;0.0;0.0;2017-11-16T07:15:00Z;2017-11-16T07:30:00Z;TRUE;0.0;23.2;Sunny;NA
2017-11-17T03:13:10Z;2017-11-17T09:24:51Z;56%;77%;Bom;0;5498;Normal;NA;Rio de Janeiro;130.4;22300.6;0.0;0.0;2017-11-17T09:10:00Z;2017-11-17T09:25:00Z;TRUE;0.0;28.6;Sunny;NA
2017-11-19T03:59:47Z;2017-11-19T13:12:05Z;83%;62%;Bom;73;6821;No alarm;NA;Rio de Janeiro;125.4;33138.8;0.0;0.0;NA;NA;TRUE;93.0;0.0;No weather;NA
2017-11-21T02:25:30Z;2017-11-21T07:49:55Z;55%;42%;Bom;0;2078;Normal;NA;Rio de Janeiro;88.0;19464.4;0.0;0.0;2017-11-21T07:40:00Z;2017-11-21T07:55:00Z;TRUE;0.0;22.4;Rain;NA
2017-11-22T02:59:04Z;2017-11-22T09:29:31Z;67%;62%;Bom;0;4596;Normal;NA;Rio de Janeiro;81.7;23427.7;0.0;0.0;2017-11-22T09:15:00Z;2017-11-22T09:30:00Z;TRUE;0.0;23.9;Rain;NA
2017-11-23T02:04:29Z;2017-11-23T07:29:00Z;61%;79%;Bom;0;4260;Normal;NA;Rio de Janeiro;44.4;19470.5;0.0;0.0;2017-11-23T07:15:00Z;2017-11-23T07:30:00Z;TRUE;0.0;21.5;Rain;NA
2017-11-24T03:25:22Z;2017-11-24T09:14:59Z;61%;77%;NA;0;4725;Normal;NA;Rio de Janeiro;78.6;20977.2;0.0;0.0;2017-11-24T09:00:00Z;2017-11-24T09:15:00Z;TRUE;0.0;21.8;Sunny;NA
2017-11-27T02:00:46Z;2017-11-27T07:18:17Z;62%;72%;NA;0;1161;Normal;NA;Rio de Janeiro;27.2;19050.4;0.0;0.0;2017-11-27T07:15:00Z;2017-11-27T07:30:00Z;TRUE;0.0;25.7;Partly cloudy;NA
2017-11-28T02:18:35Z;2017-11-28T07:30:37Z;61%;96%;Bom;44;6721;Normal;NA;Rio de Janeiro;30.0;18722.2;0.0;0.0;2017-11-28T07:15:00Z;2017-11-28T07:30:00Z;TRUE;0.0;22.3;Rain;NA
2017-11-29T04:46:13Z;2017-11-29T10:59:22Z;73%;73%;Bom;0;5346;Normal;NA;Rio de Janeiro;29.0;22389.2;0.0;0.0;2017-11-29T10:45:00Z;2017-11-29T11:00:00Z;TRUE;0.0;23.0;Fair;NA
2017-12-01T02:59:36Z;2017-12-01T08:59:47Z;61%;60%;Bom;44;5006;Normal;NA;Rio de Janeiro;84.3;21610.7;0.0;0.0;2017-12-01T08:45:00Z;2017-12-01T09:00:00Z;TRUE;0.0;22.1;Rain;NA
2017-12-04T00:18:47Z;2017-12-04T05:49:06Z;61%;51%;Bom;0;2216;Normal;NA;Rio de Janeiro;53.9;19818.6;0.0;0.0;2017-12-04T05:35:00Z;2017-12-04T05:50:00Z;TRUE;0.0;22.1;Partly cloudy;NA
2017-12-05T00:53:29Z;2017-12-05T06:59:57Z;70%;85%;Bom;37;4867;Normal;NA;Rio de Janeiro;34.0;21988.1;0.0;0.0;2017-12-05T06:45:00Z;2017-12-05T07:00:00Z;TRUE;0.0;22.9;Rain;NA
2017-12-06T01:39:38Z;2017-12-06T07:35:38Z;65%;87%;Bom;39;5471;Normal;NA;Rio de Janeiro;56.7;21360.1;0.0;0.0;2017-12-06T07:20:00Z;2017-12-06T07:35:00Z;TRUE;0.0;21.8;Partly cloudy;NA
2017-12-07T01:25:47Z;2017-12-07T09:24:58Z;80%;86%;Ok;0;7317;Normal;NA;Rio de Janeiro;93.1;28750.9;0.0;0.0;2017-12-07T09:10:00Z;2017-12-07T09:25:00Z;TRUE;0.0;23.5;Partly cloudy;NA
2017-12-08T01:20:37Z;2017-12-08T09:05:00Z;80%;89%;Bom;0;3226;Normal;NA;Rio de Janeiro;80.3;27862.7;0.0;0.0;2017-12-08T08:50:00Z;2017-12-08T09:05:00Z;TRUE;0.0;22.4;Rain;NA
2017-12-11T01:20:24Z;2017-12-11T09:13:37Z;84%;99%;NA;0;2464;Normal;NA;Rio de Janeiro;67.1;28393.2;0.0;0.0;2017-12-11T09:05:00Z;2017-12-11T09:20:00Z;TRUE;0.0;0.0;No weather;NA
2017-12-12T01:23:56Z;2017-12-12T07:29:10Z;61%;85%;Bom;0;7932;Normal;NA;Rio de Janeiro;93.3;21913.9;0.0;0.0;2017-12-12T07:15:00Z;2017-12-12T07:30:00Z;TRUE;158.0;21.9;Partly cloudy;NA
2017-12-15T00:38:57Z;2017-12-15T08:59:45Z;75%;81%;Bom;50;4455;Normal;NA;Rio de Janeiro;131.5;30048.1;0.0;0.0;2017-12-15T08:45:00Z;2017-12-15T09:00:00Z;TRUE;0.0;24.6;Sunny;NA
2017-12-16T01:11:23Z;2017-12-16T07:10:09Z;68%;80%;Bom;0;2872;Normal;NA;Rio de Janeiro;37.9;21525.1;0.0;0.0;2017-12-16T06:55:00Z;2017-12-16T07:10:00Z;TRUE;0.0;22.7;Sunny;NA
2017-12-18T03:27:07Z;2017-12-18T09:20:08Z;62%;72%;NA;0;3778;Normal;NA;Rio de Janeiro;71.3;21180.6;0.0;0.0;2017-12-18T09:05:00Z;2017-12-18T09:20:00Z;TRUE;0.0;27.1;Fair;NA
2017-12-19T02:41:23Z;2017-12-19T07:55:15Z;58%;72%;Bom;0;4844;Normal;NA;Rio de Janeiro;52.3;18832.4;0.0;0.0;2017-12-19T09:35:00Z;2017-12-19T09:50:00Z;TRUE;0.0;0.0;No weather;NA
2017-12-19T07:55:29Z;2017-12-19T09:47:47Z;14%;0%;Bom;0;0;Normal;NA;Rio de Janeiro;184.9;6738.4;0.0;0.0;2017-12-19T09:35:00Z;2017-12-19T09:50:00Z;TRUE;0.0;24.8;Partly cloudy;NA
2017-12-20T02:22:36Z;2017-12-20T08:59:40Z;61%;85%;Bom;0;4355;Normal;NA;Rio de Janeiro;125.3;23823.5;0.0;0.0;2017-12-20T08:45:00Z;2017-12-20T09:00:00Z;TRUE;0.0;25.1;Sunny;NA
2017-12-20T09:01:00Z;2017-12-20T09:50:58Z;10%;0%;Bom;0;14;Normal;NA;Rio de Janeiro;0.0;2997.7;0.0;0.0;2017-12-20T09:45:00Z;2017-12-20T10:00:00Z;TRUE;0.0;25.9;Partly cloudy;NA
2017-12-21T03:19:05Z;2017-12-21T10:28:22Z;76%;83%;Bom;0;3479;Normal;NA;Rio de Janeiro;70.6;25757.2;0.0;0.0;2017-12-21T10:30:00Z;2017-12-21T10:45:00Z;TRUE;166.0;27.5;Partly cloudy;NA
2017-12-22T01:34:02Z;2017-12-22T08:45:29Z;70%;80%;Bom;0;4120;Normal;NA;Rio de Janeiro;104.9;25886.9;0.0;0.0;2017-12-22T09:10:00Z;2017-12-22T09:25:00Z;TRUE;0.0;0.0;No weather;NA
2018-01-02T03:41:03Z;2018-01-02T10:20:26Z;70%;0%;NA;0;6770;Normal;NA;Rio de Janeiro;76.7;23963.6;0.0;0.0;2018-01-02T10:15:00Z;2018-01-02T10:30:00Z;TRUE;0.0;27.5;Partly cloudy;NA
2018-01-03T00:59:06Z;2018-01-03T06:24:41Z;59%;45%;Bom;0;4624;Normal;NA;Rio de Janeiro;58.6;19535.2;0.0;0.0;2018-01-03T06:10:00Z;2018-01-03T06:25:00Z;TRUE;0.0;26.0;Partly cloudy;NA
2018-01-04T02:15:57Z;2018-01-04T06:55:21Z;49%;65%;Bom;0;6012;Normal;NA;Rio de Janeiro;75.2;16764.4;0.0;0.0;2018-01-04T06:40:00Z;2018-01-04T06:55:00Z;TRUE;0.0;23.7;Partly cloudy;NA
2018-01-05T01:26:33Z;2018-01-05T06:55:08Z;60%;74%;Bom;0;3887;Normal;NA;Rio de Janeiro;56.5;19715.3;0.0;0.0;2018-01-05T06:40:00Z;2018-01-05T06:55:00Z;TRUE;0.0;22.6;Rain;NA
2018-01-08T00:41:19Z;2018-01-08T07:04:50Z;67%;92%;Bom;0;1161;Normal;NA;Rio de Janeiro;76.2;23011.0;0.0;0.0;2018-01-08T06:50:00Z;2018-01-08T07:05:00Z;TRUE;0.0;23.1;Rain;NA
2018-01-09T03:02:03Z;2018-01-09T09:58:36Z;64%;56%;Bom;0;5546;Normal;NA;Rio de Janeiro;121.5;24993.1;0.0;0.0;2018-01-09T09:45:00Z;2018-01-09T10:00:00Z;TRUE;0.0;25.0;Partly cloudy;NA
2018-01-10T00:51:24Z;2018-01-10T06:59:49Z;71%;57%;Bom;0;4309;Normal;NA;Rio de Janeiro;35.1;22105.5;0.0;0.0;2018-01-10T06:45:00Z;2018-01-10T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-01-12T00:33:23Z;2018-01-12T07:00:15Z;59%;77%;Bom;0;4646;Normal;NA;Rio de Janeiro;124.8;23212.8;0.0;0.0;2018-01-12T06:45:00Z;2018-01-12T07:00:00Z;TRUE;0.0;24.2;Cloudy;NA
2018-01-15T01:39:35Z;2018-01-15T06:59:52Z;63%;91%;Bom;0;223;Normal;NA;Rio de Janeiro;23.3;19217.5;0.0;0.0;2018-01-15T06:45:00Z;2018-01-15T07:00:00Z;TRUE;0.0;25.3;Cloudy;NA
2018-01-16T03:47:00Z;2018-01-16T09:59:54Z;57%;57%;Bom;0;1859;Normal;NA;Rio de Janeiro;123.8;22373.7;0.0;0.0;2018-01-16T09:45:00Z;2018-01-16T10:00:00Z;TRUE;0.0;28.0;Partly cloudy;NA
2018-01-17T02:25:58Z;2018-01-17T08:43:54Z;62%;68%;Bom;0;8365;Normal;NA;Rio de Janeiro;98.0;22676.7;0.0;0.0;2018-01-17T08:35:00Z;2018-01-17T08:50:00Z;TRUE;0.0;26.7;Partly cloudy;NA
2018-01-18T03:42:19Z;2018-01-18T10:45:27Z;70%;69%;Bom;0;4197;Normal;NA;Rio de Janeiro;95.1;25388.0;0.0;0.0;2018-01-18T10:40:00Z;2018-01-18T10:55:00Z;TRUE;0.0;29.5;Partly cloudy;NA
2018-01-19T01:26:52Z;2018-01-19T06:59:59Z;63%;67%;Bom;0;4118;Normal;NA;Rio de Janeiro;45.6;19986.6;0.0;0.0;2018-01-19T06:45:00Z;2018-01-19T07:00:00Z;TRUE;0.0;26.1;Partly cloudy;NA
2018-01-22T00:47:19Z;2018-01-22T06:41:39Z;69%;92%;Bom;0;1835;Normal;NA;Rio de Janeiro;30.1;21260.2;0.0;0.0;2018-01-22T06:35:00Z;2018-01-22T06:50:00Z;TRUE;0.0;24.8;Partly cloudy;NA
2018-01-23T02:56:59Z;2018-01-23T09:58:27Z;76%;55%;Bom;0;5399;Normal;NA;Rio de Janeiro;60.5;25287.6;0.0;0.0;2018-01-23T09:45:00Z;2018-01-23T10:00:00Z;TRUE;0.0;28.2;Fair;NA
2018-01-24T01:26:35Z;2018-01-24T06:58:06Z;65%;59%;Bom;0;4340;Normal;NA;Rio de Janeiro;25.5;19890.8;0.0;0.0;2018-01-24T06:45:00Z;2018-01-24T07:00:00Z;TRUE;0.0;25.6;Partly cloudy;NA
2018-01-26T01:08:09Z;2018-01-26T07:00:03Z;72%;80%;Bom;0;1639;Normal;NA;Rio de Janeiro;7.0;21113.4;0.0;0.0;2018-01-26T06:45:00Z;2018-01-26T07:00:00Z;TRUE;0.0;0.0;No weather;NA
2018-01-29T00:03:21Z;2018-01-29T06:59:45Z;70%;91%;Bom;0;3269;Normal;NA;Rio de Janeiro;86.0;24984.6;0.0;0.0;2018-01-29T06:45:00Z;2018-01-29T07:00:00Z;TRUE;0.0;24.3;Cloudy;NA
2018-01-31T01:17:16Z;2018-01-31T06:52:02Z;64%;89%;Bom;0;4624;Normal;NA;Rio de Janeiro;37.8;20086.6;0.0;0.0;2018-01-31T06:45:00Z;2018-01-31T07:00:00Z;TRUE;0.0;23.6;Cloudy;NA
2018-02-01T02:45:06Z;2018-02-01T09:00:27Z;72%;79%;Bom;0;7533;Normal;NA;Rio de Janeiro;36.9;22520.7;0.0;0.0;2018-02-01T08:45:00Z;2018-02-01T09:00:00Z;TRUE;0.0;23.8;Fair;NA
2018-02-05T00:14:39Z;2018-02-05T08:10:05Z;86%;0%;Bom;0;1497;Normal;NA;Rio de Janeiro;60.8;28525.6;0.0;0.0;2018-02-05T07:55:00Z;2018-02-05T08:10:00Z;TRUE;0.0;21.4;Rain;NA
2018-02-06T00:20:21Z;2018-02-06T10:00:27Z;86%;84%;Bom;58;3031;Normal;NA;Rio de Janeiro;107.5;34806.1;0.0;0.0;2018-02-06T09:45:00Z;2018-02-06T10:00:00Z;TRUE;88.0;22.9;Cloudy;NA
2018-02-08T01:31:19Z;2018-02-08T09:29:59Z;87%;85%;Bom;0;4602;Normal;NA;Rio de Janeiro;56.7;28719.5;0.0;0.0;2018-02-08T09:15:00Z;2018-02-08T09:30:00Z;TRUE;0.0;24.7;Sunny;NA
2018-02-09T01:51:54Z;2018-02-09T06:53:18Z;58%;81%;Bom;0;8320;Normal;NA;Rio de Janeiro;31.4;18083.9;0.0;0.0;2018-02-09T06:45:00Z;2018-02-09T07:00:00Z;TRUE;0.0;22.9;Fair;NA
2018-02-15T00:39:36Z;2018-02-15T10:01:20Z;100%;0%;Bom;0;1901;Normal;NA;Rio de Janeiro;36.8;33703.8;0.0;0.0;2018-02-15T09:50:00Z;2018-02-15T10:05:00Z;TRUE;0.0;24.9;Cloudy;NA
2018-02-18T23:37:42Z;2018-02-19T06:59:58Z;83%;0%;Bom;0;961;Normal;NA;Rio de Janeiro;42.7;26536.6;0.0;0.0;2018-02-19T06:45:00Z;2018-02-19T07:00:00Z;TRUE;0.0;24.5;Cloudy;NA
2018-02-20T01:31:02Z;2018-02-20T09:24:40Z;85%;64%;Bom;0;3199;Normal;NA;Rio de Janeiro;61.5;28418.1;0.0;0.0;2018-02-20T09:15:00Z;2018-02-20T09:30:00Z;TRUE;0.0;27.7;Partly cloudy;NA
2018-02-21T00:45:08Z;2018-02-21T06:50:04Z;66%;68%;Bom;0;3313;Normal;NA;Rio de Janeiro;58.7;21896.2;0.0;0.0;2018-02-21T06:35:00Z;2018-02-21T06:50:00Z;TRUE;0.0;27.4;Cloudy;NA
2018-02-22T01:33:46Z;2018-02-22T10:00:59Z;100%;68%;Bom;0;4786;Normal;NA;Rio de Janeiro;13.7;30432.7;0.0;0.0;2018-02-22T09:45:00Z;2018-02-22T10:00:00Z;TRUE;0.0;27.3;Partly cloudy;NA
2018-02-23T02:29:20Z;2018-02-23T10:50:07Z;84%;75%;Bom;0;5131;Normal;NA;Rio de Janeiro;86.3;30046.6;0.0;0.0;2018-02-23T10:35:00Z;2018-02-23T10:50:00Z;TRUE;0.0;25.5;Partly cloudy;NA
2018-03-01T00:34:51Z;2018-03-01T07:01:05Z;73%;0%;Bom;0;6710;Normal;NA;Rio de Janeiro;38.9;23174.1;0.0;0.0;2018-03-01T06:45:00Z;2018-03-01T07:00:00Z;TRUE;0.0;25.0;Partly cloudy;NA
2018-03-01T23:33:44Z;2018-03-02T08:15:11Z;100%;81%;Bom;0;5951;Normal;NA;Rio de Janeiro;32.4;31287.3;0.0;0.0;2018-03-02T08:10:00Z;2018-03-02T08:25:00Z;TRUE;0.0;26.0;Partly cloudy;NA
2018-03-05T02:18:58Z;2018-03-05T10:30:07Z;89%;58%;Bom;61;147;Normal;NA;Rio de Janeiro;57.0;29468.4;0.0;0.0;2018-03-05T10:15:00Z;2018-03-05T10:30:00Z;TRUE;0.0;27.9;Fair;NA
2018-03-06T03:35:59Z;2018-03-06T11:12:35Z;79%;83%;Bom;53;4264;Normal;NA;Rio de Janeiro;76.2;27396.3;0.0;0.0;2018-03-06T11:00:00Z;2018-03-06T11:15:00Z;TRUE;0.0;0.0;No weather;NA
2018-03-07T02:18:14Z;2018-03-07T09:50:30Z;77%;81%;Bom;0;3271;Normal;NA;Rio de Janeiro;83.0;27135.9;0.0;0.0;2018-03-07T09:45:00Z;2018-03-07T10:00:00Z;TRUE;0.0;27.9;Partly cloudy;NA
2018-03-13T01:52:03Z;2018-03-13T07:49:39Z;68%;0%;Bom;42;6432;Normal;NA;Rio de Janeiro;36.1;21456.6;0.0;0.0;2018-03-13T07:35:00Z;2018-03-13T07:50:00Z;TRUE;0.0;26.4;Partly cloudy;NA
2018-03-14T00:52:57Z;2018-03-14T07:50:15Z;81%;92%;Bom;40;4769;Normal;NA;Rio de Janeiro;29.5;25037.9;0.0;0.0;2018-03-14T07:35:00Z;2018-03-14T07:50:00Z;TRUE;0.0;25.5;Partly cloudy;NA
2018-03-16T00:48:59Z;2018-03-16T07:46:03Z;83%;95%;Bom;0;5198;Normal;NA;Rio de Janeiro;19.1;25023.9;0.0;0.0;2018-03-16T07:35:00Z;2018-03-16T07:50:00Z;TRUE;0.0;28.2;Partly cloudy;NA
2018-03-18T01:57:47Z;2018-03-18T07:48:15Z;61%;90%;Bom;0;5833;Normal;NA;Rio de Janeiro;69.5;21028.2;0.0;0.0;2018-03-18T07:35:00Z;2018-03-18T07:50:00Z;TRUE;0.0;25.2;Cloudy;NA
2018-03-19T00:32:19Z;2018-03-19T07:19:57Z;78%;87%;Bom;0;4240;Normal;NA;Rio de Janeiro;35.8;24457.0;0.0;0.0;2018-03-19T07:05:00Z;2018-03-19T07:20:00Z;TRUE;0.0;24.5;Fair;NA
2018-03-20T01:03:06Z;2018-03-20T07:19:03Z;72%;90%;Bom;0;5970;Normal;NA;Rio de Janeiro;34.2;22557.7;0.0;0.0;2018-03-20T07:05:00Z;2018-03-20T07:20:00Z;TRUE;0.0;26.7;Partly cloudy;NA
